district_id,age,gender,account_id,s_household,s_insurance,s_leasing,s_loan,s_statements,c_interest,c_pension,FREQUENCY,CASH_REC,CASH_SPENT,credit,spent,saving
38,58,M,4103,0,0,0.0,0.0,657.0,9496.6,0,271,1952073.0,1872102.0,1961569.6,1872759.0,88810.6000000001
58,35,M,4105,2384,0,0.0,0.0,598.6,6087.6,0,270,316303.0,264298.6,322390.6,267281.19999999995,55109.40000000002
54,35,M,4109,2384,0,0.0,0.0,613.2,7418.3,0,244,300561.0,275013.2,307979.3,278010.4,29968.899999999965
6,71,M,4116,131000,1011,0.0,31781.4,131.4,3058.7,0,94,743283.0,493532.4,746341.7,657456.2,88885.5
77,38,M,4119,6901,228,0.0,2537.8,832.2,8956.9,0,317,329027.0,289182.2,337983.9,299681.2,38302.70000000001
54,35,M,4121,2384,0,0.0,0.0,569.4,4429.0,0,216,328867.0,315769.4,333296.0,318722.80000000005,14573.199999999953
50,79,M,4127,80523,1518,0.0,12600.6,335.8,1471.8,0,142,287030.0,191401.9,288501.8,286379.3,2122.5
64,49,F,4128,148202,0,0.0,0.0,160.6,1606.4,0,78,450108.0,384781.3,451714.4,533143.9,-81429.5
70,40,F,4130,33,0,0.0,4301.0,102.2,1734.0,0,74,404600.0,360597.7,406334.0,365033.9,41300.09999999998
5,55,F,4131,51786,0,0.0,0.0,730.0,13230.2,0,436,2648432.0,2296993.0,2661662.2,2349509.0,312153.2000000002
36,36,M,4132,4069,0,0.0,0.0,0.0,1356.0,0,29,82748.0,41400.0,84104.0,45469.0,38635.0
7,80,M,4134,405628,0,0.0,0.0,978.2,12063.8,0,430,2345135.0,1924003.2,2357198.8,2330609.4,26589.399999999907
28,82,M,4140,0,0,0.0,0.0,116.8,2242.7,0,55,306155.5,259376.8,308398.2,259493.59999999998,48904.600000000035
55,45,F,4143,0,0,0.0,0.0,146.0,3977.8,0,61,357530.0,283146.0,361507.8,283292.0,78215.79999999999
1,44,F,4144,212416,0,0.0,35494.2,350.4,4848.4,0,185,1023096.0,749322.4,1027944.4,997583.0,30361.400000000023
65,40,F,4150,39111,975,0.0,4301.0,189.8,3588.9,0,119,343443.0,214489.8,347031.9,259066.59999999998,87965.30000000005
42,67,F,4156,228093,0,0.0,7360.0,233.6,2371.0,0,94,500989.0,477316.4,503360.0,713003.0,-209643.0
27,45,F,4158,0,0,0.0,0.0,160.6,3214.9,0,74,3000.0,403892.6,6214.9,404053.19999999995,-397838.29999999993
1,37,M,4159,2317,97,0.0,7891.5,890.6,10654.5,0,368,497171.0,442690.6,507825.5,453886.69999999995,53938.80000000005
1,71,F,4161,968,1011,0.0,2380.0,598.6,7959.7,0,218,568746.0,495498.6,576705.7,500456.19999999995,76249.5
28,41,M,4171,802816,0,0.0,0.0,817.6,11605.6,0,359,1986907.0,1163549.6,1998512.6,1967183.2000000002,31329.399999999907
1,37,M,4173,2317,97,0.0,7891.5,598.6,6353.9,0,196,248500.0,206498.6,254853.9,217402.7,37451.19999999998
1,80,M,4186,163896,0,0.0,0.0,335.8,3462.3,0,155,634537.0,437515.8,637999.3,601747.6,36251.70000000007
62,66,M,4190,101535,42228,4471.3,108208.0,496.4,4946.5,0,316,563215.0,255616.4,568161.5,512555.1,55606.40000000002
67,60,F,4195,0,0,0.0,0.0,788.4,13347.3,0,350,2567537.0,2531385.4,2580884.3,2532173.8,48710.5
21,42,F,4204,4239,1592,0.0,239.0,87.6,3171.2,0,57,114085.0,102587.6,117256.2,108745.20000000001,8510.999999999985
1,36,F,4208,4069,0,0.0,0.0,248.2,2007.6,0,99,90119.0,65648.2,92126.6,69965.4,22161.20000000001
1,56,F,4214,8080,0,0.0,0.0,452.6,6870.2,0,200,1259171.0,1238242.7,1266041.2,1246775.3,19265.899999999907
55,68,F,4225,1705,137,0.0,1247.0,905.2,15421.8,0,322,1615781.0,1552405.2,1631202.8,1556399.4,74803.40000000014
50,70,F,4237,4150,0,0.0,0.0,686.2,11926.1,0,267,1851763.0,1834605.2,1863689.1,1839441.4,24247.700000000186
50,58,M,4240,0,0,0.0,0.0,949.0,10532.8,0,362,23400.0,2119137.0,33932.8,2120086.0,-2086153.2
52,42,M,4245,240007,1592,0.0,239.0,744.6,11321.1,0,295,943062.0,627204.6,954383.1,869787.2,84595.90000000002
43,52,M,4253,228224,0,0.0,3723.0,438.0,8767.7,0,205,4400.0,1283527.0,13167.7,1515912.0,-1502744.3
33,42,F,4254,4239,1592,0.0,239.0,919.8,7188.1,0,310,498909.0,483319.8,506097.1,490309.6,15787.5
70,54,M,4255,2280,0,0.0,0.0,1710.0,19193.5,0,340,13600.0,2217308.0,32793.5,2221298.0,-2188504.5
51,50,M,4258,269,0,0.0,7024.0,540.2,7663.5,0,190,1251532.0,1232782.2,1259195.5,1240615.4,18580.100000000093
66,58,F,4259,504348,0,0.0,79632.0,759.2,13396.4,0,458,900.0,1988457.2,14296.4,2573196.4,-2558900.0
58,50,F,4260,696617,0,0.0,227101.0,832.2,6826.6,0,365,3100.0,692107.2,9926.6,1616657.4,-1606730.7999999998
5,38,M,4263,6901,228,0.0,2537.8,262.8,7686.8,0,126,309744.0,277762.8,317430.8,287692.39999999997,29738.400000000023
45,43,F,4264,6589,0,0.0,0.0,817.6,14116.6,0,295,1429950.0,1261017.6,1444066.6,1268424.2000000002,175642.3999999999
54,64,F,4266,172862,0,0.0,0.0,262.8,2943.4,0,119,422600.0,223162.8,425543.4,396287.6,29255.800000000047
77,44,M,4268,115326,0,0.0,6998.0,248.2,3586.8,0,141,341858.0,163508.2,345444.8,286080.4,59364.399999999965
26,67,F,4269,6393,0,0.0,7360.0,481.8,8317.2,0,206,1322537.0,1280758.8,1330854.2,1294993.6,35860.59999999986
15,55,M,4273,211175,0,0.0,0.0,321.2,4820.4,0,140,788617.0,584702.2,793437.4,796198.3999999999,-2760.9999999998836
43,42,F,4276,4239,1592,0.0,239.0,744.6,12536.8,0,311,2063352.0,1981954.6,2075888.8,1988769.2000000002,87119.59999999986
39,53,M,4283,2851,0,0.0,0.0,657.0,11952.4,0,236,1157663.0,1018077.0,1169615.4,1021585.0,148030.3999999999
43,60,F,4286,0,0,0.0,0.0,248.2,4165.2,0,100,516927.0,426693.2,521092.2,426941.4,94150.79999999999
9,46,M,4287,0,0,0.0,0.0,832.2,7230.1,0,300,446050.0,437492.2,453280.1,438324.4,14955.699999999953
64,61,F,4293,107847,0,0.0,86659.0,2100.0,5416.9,0,208,1369834.0,1132122.0,1375250.9,1328728.0,46522.89999999991
63,68,F,4296,1705,137,0.0,1247.0,963.6,14417.5,0,355,1447533.0,1412583.6,1461950.5,1416636.2000000002,45314.299999999814
1,74,M,4301,0,0,0.0,0.0,189.8,2173.4,0,83,258630.0,223889.8,260803.4,224079.59999999998,36723.80000000002
74,56,F,4309,8080,0,0.0,0.0,0.0,2502.2,0,38,60227.0,15000.0,62729.2,23080.0,39649.2
33,57,F,4318,861451,0,0.0,0.0,1890.0,19599.4,0,415,34500.0,2534616.0,54099.4,3397957.0,-3343857.6
61,72,F,4320,7109,0,2923.0,49366.0,350.4,4739.0,0,196,1454134.0,1371765.4,1458873.0,1431513.7999999998,27359.200000000186
47,54,M,4321,2280,0,0.0,0.0,934.4,20859.0,0,448,3292810.0,3192768.4,3313669.0,3195982.8,117686.20000000019
72,71,F,4328,968,1011,0.0,2380.0,715.4,5656.9,0,274,402202.0,395815.4,407858.9,400889.80000000005,6969.099999999977
1,37,M,4329,2317,97,0.0,7891.5,817.6,6246.7,0,342,536624.0,519017.6,542870.7,530140.7,12730.0
47,41,M,4330,136620,0,0.0,0.0,481.8,7212.9,0,250,1379311.0,1113442.8,1386523.9,1250544.6,135979.2999999998
74,77,F,4332,63080,0,1709.0,0.0,116.8,2470.5,0,61,345559.0,247201.8,348029.5,312107.6,35921.90000000002
2,40,F,4336,124773,0,0.0,4301.0,219.0,3786.1,0,109,672142.0,491519.0,675928.1,620812.0,55116.09999999998
29,68,M,4337,1705,137,0.0,52655.0,817.6,14956.9,0,407,2549374.0,2455890.6,2564330.9,2511205.2,53125.69999999972
74,69,F,4342,177915,0,0.0,54236.0,423.4,9082.3,0,245,1299133.0,1012981.4,1308215.3,1245555.8,62659.5
66,50,M,4343,269,0,0.0,7024.0,817.6,15127.7,0,303,1042538.0,887217.6,1057665.7,895328.2,162337.5
25,39,M,4346,164785,0,0.0,0.0,438.0,8006.1,0,255,1588600.0,1273417.0,1596606.1,1438640.0,157966.1000000001
1,40,M,4347,33,0,0.0,4301.0,949.0,6661.7,0,349,451924.0,432949.0,458585.7,438232.0,20353.70000000001
74,77,M,4349,0,0,1709.0,0.0,321.2,5737.1,0,129,700.0,887827.2,6437.1,889857.3999999999,-883420.2999999999
63,39,M,4350,3115,0,0.0,0.0,934.4,19673.8,0,354,1669875.0,1580614.4,1689548.8,1584663.7999999998,104885.00000000023
2,47,M,4352,233250,141,0.0,183.0,890.6,15125.4,0,353,1737239.0,1443890.6,1752364.4,1678355.2000000002,74009.19999999972
38,75,F,4354,245733,0,0.0,10922.6,262.8,4873.3,0,143,838203.0,535733.8,843076.3,792652.2000000001,50424.09999999998
70,35,M,4355,2384,0,0.0,0.0,992.8,7629.0,0,408,512682.0,502142.8,520311.0,505519.6,14791.400000000023
47,74,M,4356,0,0,0.0,0.0,657.0,2986.6,0,270,432088.0,460895.6,435074.6,461552.6,-26478.0
5,46,F,4358,0,0,0.0,0.0,306.6,6128.0,0,133,1077303.0,981742.6,1083431.0,982049.2,101381.80000000005
69,71,F,4361,968,1011,0.0,92532.4,423.4,11246.7,0,208,37600.0,1496237.4,48846.7,1591172.2,-1542325.5
1,55,F,4368,3086,0,0.0,0.0,613.2,8038.4,0,228,88700.0,617749.2,96738.4,621448.3999999999,-524709.9999999999
39,58,M,4375,0,0,0.0,0.0,306.6,6494.6,0,142,800.0,1308194.6,7294.6,1308501.2000000002,-1301206.6
28,67,M,4377,6393,0,0.0,7360.0,832.2,13099.9,0,360,2641173.0,2569364.2,2654272.9,2583949.4000000004,70323.49999999953
44,49,F,4379,3102,0,0.0,0.0,365.0,2067.4,0,127,194267.5,183925.0,196334.9,187392.0,8942.899999999994
73,76,M,4383,180600,0,0.0,0.0,306.6,4343.5,0,184,1134180.0,799181.6,1138523.5,980088.2,158435.30000000005
17,35,M,4385,2384,0,0.0,0.0,832.2,7970.7,0,316,464149.0,444232.2,472119.7,447448.4,24671.29999999999
51,46,F,4386,83678,0,0.0,0.0,180.0,1361.4,0,55,272374.0,168251.0,273735.4,252109.0,21626.400000000023
77,46,M,4389,0,0,0.0,0.0,350.4,3648.4,0,138,457666.0,411150.4,461314.4,411500.80000000005,49813.59999999998
41,43,F,4405,6589,0,0.0,0.0,379.6,4802.6,0,151,780035.0,777952.5,784837.6,784921.1,-83.5
71,70,M,4408,241326,0,0.0,0.0,1380.0,14628.1,0,327,2046177.0,1793408.0,2060805.1,2036114.0,24691.100000000093
74,49,M,4413,424410,0,0.0,216670.0,1620.0,9753.7,0,387,1100.0,1489625.0,10853.7,2132325.0,-2121471.3
17,66,F,4414,219244,0,4471.3,97224.0,846.8,8191.4,0,478,904403.0,357566.8,912594.4,679352.8999999999,233241.50000000012
73,61,F,4415,177151,2926,0.0,74040.0,540.2,7944.9,0,397,1119842.0,684900.2,1127786.9,939557.3999999999,188229.5
14,41,F,4416,0,0,0.0,0.0,817.6,12041.6,0,368,465668.0,311767.6,477709.6,312585.19999999995,165124.40000000002
66,47,F,4418,322343,48159,0.0,183.0,773.8,6019.3,0,463,865505.0,393073.8,871524.3,764532.6,106991.70000000007
39,50,F,4423,48795,0,0.0,80860.0,554.8,7454.4,0,335,1383238.0,1042413.8,1390692.4,1172623.6,218068.7999999998
48,82,M,4424,0,0,0.0,0.0,438.0,5800.1,0,154,334351.0,260138.0,340151.1,260576.0,79575.09999999998
1,56,M,4427,318390,0,0.0,87816.0,890.6,4616.3,0,372,811266.0,403530.6,815882.3,810627.2,5255.100000000093
41,68,M,4434,208475,137,0.0,1247.0,671.6,12610.9,0,357,2518030.0,2252294.6,2530640.9,2462825.2,67815.69999999972
40,41,F,4437,0,0,0.0,0.0,876.0,7583.2,0,370,436860.0,409076.0,444443.2,409952.0,34491.20000000001
48,50,F,4438,269,0,0.0,7024.0,350.4,3631.5,0,137,219199.0,172130.4,222830.5,179773.8,43056.70000000001
30,50,F,4439,269,0,0.0,7024.0,452.6,3377.0,0,162,197358.0,167312.6,200735.0,175058.2,25676.79999999999
54,75,M,4442,209529,0,0.0,0.0,335.8,3389.8,0,151,404995.0,172135.8,408384.8,382000.6,26384.20000000001
47,78,M,4445,9039,0,0.0,0.0,160.6,2050.3,0,75,222271.0,191360.6,224321.3,200560.2,23761.099999999977
62,53,M,4447,2851,0,0.0,139191.0,408.8,5527.6,0,187,1005947.0,802907.8,1011474.6,945358.6000000001,66115.99999999988
60,46,F,4448,0,0,0.0,192726.0,876.0,16878.8,0,431,2366550.0,2101442.0,2383428.8,2295044.0,88384.79999999981
63,70,M,4454,4150,0,0.0,0.0,277.4,4536.2,0,113,283414.0,228697.4,287950.2,233124.8,54825.40000000002
14,47,M,4456,6940,141,0.0,59071.5,365.0,7763.8,0,192,1123795.0,1013466.0,1131558.8,1079983.5,51575.30000000005
60,39,M,4458,3115,0,0.0,0.0,160.6,4139.0,0,86,129256.0,111510.6,133395.0,114786.20000000001,18608.79999999999
73,82,M,4462,0,0,0.0,44324.8,870.0,3920.9,0,199,978387.0,914204.0,982307.9,959398.8,22909.099999999977
67,43,M,4463,6589,0,0.0,0.0,861.4,8248.6,0,282,540101.0,518061.4,548349.6,525511.8,22837.79999999993
17,49,M,4467,75998,0,0.0,11972.5,480.0,2685.6,0,113,6300.0,223334.0,8985.6,311784.5,-302798.9
16,62,F,4470,2273,0,0.0,0.0,832.2,12122.1,0,335,3500.0,2655882.2,15622.1,2658987.4000000004,-2643365.3000000003
4,62,M,4471,160725,0,0.0,0.0,390.0,3019.9,0,99,1300.0,379266.0,4319.9,540381.0,-536061.1
45,55,M,4473,185510,0,0.0,37584.0,481.8,8968.6,0,283,1014937.5,623361.8,1023906.1,846937.6000000001,176968.49999999988
72,48,F,4475,6268,0,0.0,1029.0,219.0,2615.4,0,88,4300.0,347049.0,6915.4,354565.0,-347649.6
24,45,F,4476,143775,139635,0.0,15192.0,642.4,5257.1,0,406,776897.0,417602.4,782154.1,716846.8,65307.29999999993
30,49,F,4478,3102,0,0.0,0.0,876.0,15979.8,0,326,1710284.0,1635176.0,1726263.8,1639154.0,87109.80000000005
58,41,F,4480,0,0,0.0,0.0,335.8,3003.1,0,134,250938.0,220235.8,253941.1,220571.59999999998,33369.50000000003
15,69,M,4484,0,0,0.0,0.0,1007.4,15509.0,0,387,2412425.0,2345930.4,2427934.0,2346937.8,80996.20000000019
33,71,M,4488,968,1011,0.0,2380.0,394.2,3388.6,0,156,322500.0,289194.2,325888.6,293947.4,31941.199999999953
61,82,M,4493,0,0,0.0,0.0,2400.0,5125.3,0,122,597538.0,570303.0,602663.3,572703.0,29960.300000000047
50,42,M,4503,4239,1592,0.0,101751.8,642.4,9894.4,0,293,1973500.0,1793046.4,1983394.4,1901271.5999999999,82122.80000000005
18,60,M,4511,228984,0,0.0,0.0,846.8,6908.7,0,358,504057.0,256746.8,510965.7,486577.6,24388.100000000035
69,65,M,4514,686,3401,0.0,3315.0,803.0,16207.2,0,330,300.0,3115366.0,16507.2,3123571.0,-3107063.8
8,77,M,4519,0,0,1709.0,0.0,0.0,5091.4,0,92,85700.0,33200.0,90791.4,34909.0,55882.399999999994
63,56,M,4526,8080,0,0.0,0.0,817.6,7494.9,0,267,833460.0,757917.6,840954.9,766815.2,74139.70000000007
9,49,F,4527,3102,0,0.0,0.0,146.0,3983.7,0,85,458609.0,432942.0,462592.7,436190.0,26402.70000000001
68,73,F,4533,121330,0,0.0,18028.0,160.6,3429.9,0,119,950762.0,730351.6,954191.9,869870.2,84321.70000000007
63,38,F,4534,6901,228,0.0,2537.8,0.0,4808.6,0,48,119042.0,92200.0,123850.6,101866.8,21983.800000000003
53,61,M,4537,2313,0,0.0,0.0,840.0,7077.7,0,157,923965.0,879127.0,931042.7,882280.0,48762.69999999995
70,49,F,4538,3102,0,0.0,0.0,0.0,3154.7,0,69,55700.0,34500.0,58854.7,37602.0,21252.699999999997
33,72,M,4543,7109,0,2923.0,2286.0,846.8,10150.3,0,280,364680.0,258569.1,374830.3,271733.9,103096.39999999997
56,70,F,4550,25297,8056,0.0,12264.0,262.8,2211.6,0,176,225250.0,128282.8,227461.6,174162.6,53299.0
57,53,M,4576,360551,0,0.0,300204.0,905.2,9376.0,0,415,1393830.0,1049425.2,1403206.0,1711085.4,-307879.3999999999
9,44,F,4580,403602,0,0.0,20217.6,671.6,9332.0,0,366,1976823.0,1510480.6,1986155.0,1934971.8,51183.19999999995
27,70,M,4585,109840,0,0.0,35022.0,365.0,4821.5,0,194,456492.5,262685.0,461314.0,407912.0,53402.0
12,64,M,4588,0,0,0.0,0.0,262.8,1017.7,0,126,160847.0,164687.9,161864.7,164950.69999999998,-3085.999999999971
4,38,M,4589,6901,228,0.0,2537.8,554.8,3623.4,0,210,264175.0,250838.5,267798.4,261060.1,6738.3000000000175
74,82,M,4596,0,0,0.0,0.0,949.0,12154.2,0,344,1559411.0,1525785.6,1571565.2,1526734.6,44830.59999999986
1,41,M,4616,147120,0,0.0,33344.4,175.2,4088.1,0,124,897443.0,653121.2,901531.1,833760.7999999999,67770.30000000005
3,51,F,4618,223974,0,0.0,43737.5,350.4,2487.0,0,149,692369.0,659021.6,694856.0,927083.5,-232227.5
9,47,F,4626,6940,141,0.0,33527.4,408.8,5174.4,0,167,1062837.0,975021.8,1068011.4,1016039.0,51972.39999999991
77,66,M,4631,0,0,4471.3,43764.0,1900.0,5779.5,0,133,16900.0,465247.0,22679.5,515382.3,-492702.8
4,37,M,4650,20599,97,0.0,195491.5,481.8,3714.4,0,269,433433.0,93061.8,437147.4,309731.1,127416.30000000005
56,59,F,4659,695,0,0.0,6190.0,817.6,11908.9,0,325,1879468.0,1797915.5,1891376.9,1805618.1,85758.79999999981
63,64,F,4660,42420,8740,0.0,84664.0,277.4,4174.4,0,188,2200.0,644845.4,6374.4,780946.8,-774572.4
70,60,F,4681,185592,0,0.0,71148.0,525.6,6323.1,0,294,16500.0,453868.6,22823.1,711134.2,-688311.1
8,62,F,4715,2273,0,0.0,85029.0,306.6,5785.7,0,153,400.0,1181697.6,6185.7,1269306.2000000002,-1263120.5000000002
73,67,M,4725,221785,0,0.0,72798.8,219.0,1710.8,0,111,700.0,305119.0,2410.8,599921.8,-597511.0
2,58,F,4727,150360,0,0.0,107640.0,598.6,10263.4,0,353,42700.0,1429834.6,52963.4,1688433.2000000002,-1635469.8000000003
66,42,F,4729,4239,1592,0.0,239.0,204.4,1124.0,0,93,201518.0,189033.5,202642.0,195307.9,7334.100000000006
64,58,F,4743,0,0,0.0,0.0,949.0,18072.9,0,429,2853685.0,2780287.5,2871757.9,2781236.5,90521.3999999999
54,64,M,4746,0,0,0.0,54608.0,233.6,5336.2,0,153,1224692.0,1104209.6,1230028.2,1159051.2000000002,70976.99999999977
1,64,M,4753,0,0,0.0,0.0,277.4,2300.1,0,112,289610.0,284117.6,291910.1,284395.0,7515.099999999977
39,69,M,4768,0,0,0.0,0.0,408.8,5216.6,0,187,1332976.0,1300365.7,1338192.6,1300774.5,37418.10000000009
66,69,M,4774,347300,0,0.0,406938.0,788.4,10025.4,0,392,1521288.0,1042688.4,1531313.4,1797714.8,-266401.40000000014
46,57,F,4784,4107,0,0.0,59436.0,175.2,4645.2,0,84,400.0,414219.2,5045.2,477937.4,-472892.2
72,55,M,4794,41526,62840,0.0,106678.0,277.4,1562.0,0,197,443840.0,186131.2,445402.0,397452.6,47949.40000000002
26,38,F,4803,6901,228,0.0,29641.8,379.6,3291.0,0,175,202445.0,142879.6,205736.0,180030.0,25706.0
15,49,M,4825,3102,0,0.0,21398.4,730.0,6494.1,0,301,37600.0,643030.0,44094.1,668260.4,-624166.3
52,65,M,4851,120666,3401,0.0,144967.8,408.8,5972.2,0,232,1453646.0,1099721.8,1459618.2,1369165.4,90452.80000000005
47,53,M,4852,189817,0,0.0,201450.0,569.4,4472.0,0,275,510564.0,103749.4,515036.0,495585.80000000005,19450.199999999953
67,39,F,4858,3115,0,0.0,27933.2,189.8,4565.0,0,134,600.0,761166.3,5165.0,792404.3,-787239.3
5,38,F,4863,102601,228,0.0,78621.4,408.8,7964.4,0,261,8700.0,951878.8,16664.4,1133738.0,-1117073.6
14,82,M,4894,0,0,0.0,117019.2,890.6,17228.0,0,410,50700.0,1925511.6,67928.0,2043421.4000000001,-1975493.4000000001
42,47,F,4907,219592,18016,0.0,74307.0,788.4,7455.9,0,464,1003449.0,569768.4,1010904.9,882471.8,128433.09999999998
50,66,M,4937,182716,0,4471.3,143908.8,992.8,15070.8,0,560,2607742.0,2174391.8,2622812.8,2506480.6999999997,116332.1000000001
43,38,M,4948,143491,228,0.0,152442.8,423.4,5641.8,0,237,1076304.0,733138.4,1081945.8,1029723.6000000001,52222.19999999995
33,73,F,4949,6061,0,0.0,96636.8,306.6,6745.2,0,154,27700.0,900959.6,34445.2,1003964.0,-969518.8
60,80,M,4969,185050,0,0.0,52558.8,630.0,5667.6,0,210,1444018.0,1099386.0,1449685.6,1337624.8,112060.80000000005
54,44,M,4981,155174,0,0.0,93400.0,438.0,4595.5,0,227,889863.0,632458.0,894458.5,881470.0,12988.5
1,51,M,4994,2074,0,0.0,203063.4,840.0,7625.9,0,206,1058906.0,832791.0,1066531.9,1038768.4,27763.499999999884
20,78,M,4995,9039,0,0.0,118239.0,1290.0,8775.0,0,308,1560753.0,1408893.1,1569528.0,1537461.1,32066.899999999907
1,59,F,4999,211535,0,0.0,93371.5,423.4,6107.0,0,253,102100.0,562473.4,108207.0,867803.3,-759596.3
53,54,M,5001,299624,0,0.0,110124.0,467.2,6511.8,0,254,1551650.0,1134676.2,1558161.8,1544891.4,13270.40000000014
40,68,M,5011,944205,137,0.0,1247.0,890.6,8038.4,0,407,2425386.0,2433388.2,2433424.4,3379867.8000000003,-946443.4000000004
70,67,F,5024,6393,0,0.0,7360.0,511.0,4198.6,0,185,385163.0,382891.0,389361.6,397155.0,-7793.400000000023
54,37,F,5033,69657,81349,0.0,19291.5,525.6,4717.4,0,321,345542.0,122025.6,350259.4,292848.7,57410.70000000001
43,59,F,5063,695,0,0.0,6190.0,540.2,3498.2,0,172,499366.0,498099.0,502864.2,505524.2,-2660.0
66,77,F,5065,0,0,1709.0,0.0,963.6,9350.7,0,373,1969400.0,1970056.9,1978750.7,1972729.5,6021.199999999953
13,64,F,5066,134592,4356,0.0,56513.6,960.0,6171.0,0,333,1217566.0,894974.8,1223737.0,1091396.4000000001,132340.59999999986
6,49,F,5072,55266,29820,0.0,121716.0,408.8,6916.5,0,299,871421.0,427048.8,878337.5,634259.6,244077.90000000002
54,61,F,5092,75713,0,0.0,0.0,569.4,3573.6,0,337,65600.0,289813.1,69173.6,366095.5,-296921.9
72,53,M,5118,117366,0,0.0,22180.0,525.6,5834.4,0,305,406600.5,227885.6,412434.9,367957.2,44477.70000000001
1,77,F,5120,174464,0,1709.0,323457.6,846.8,11327.4,0,453,2256090.0,1703009.8,2267417.4,2203487.2,63930.19999999972
1,54,M,5125,2280,0,0.0,0.0,481.8,4605.7,0,212,1110177.0,1128215.4,1114782.7,1130977.2,-16194.5
58,69,F,5126,168320,0,0.0,15264.0,584.0,4854.0,0,292,433834.0,233744.0,438688.0,417912.0,20776.0
74,65,M,5129,958386,3401,0.0,3315.0,949.0,12561.1,0,496,3478405.0,3448125.0,3490966.1,4414176.0,-923209.8999999999
68,74,M,5133,5148,70434,0.0,52305.0,540.0,5211.3,0,196,982182.0,770615.0,987393.3,899042.0,88351.30000000005
5,77,M,5164,68176,0,1709.0,5589.0,219.0,1850.6,0,104,151424.0,61319.0,153274.6,137012.0,16262.600000000006
54,71,F,5180,968,1011,0.0,26865.0,87.6,3041.4,0,74,456635.0,401071.6,459676.4,430003.19999999995,29673.20000000007
75,75,F,5181,3369,0,0.0,133050.0,379.6,5179.7,0,154,517861.0,365891.6,523040.7,502690.19999999995,20350.50000000006
1,75,M,5194,328669,0,0.0,0.0,4200.0,7720.7,0,324,1685006.0,1661387.8,1692726.7,1994256.8,-301530.1000000001
13,61,M,5196,120888,0,0.0,79830.0,450.0,3905.3,0,130,853284.0,641830.0,857189.3,842998.0,14191.300000000047
1,81,M,5213,1765,229,0.0,193985.0,511.0,14338.2,0,301,14800.0,1775481.4,29138.2,1971971.4,-1942833.2
55,68,F,5215,1827,22829,0.0,15875.0,890.6,12430.4,0,637,1135420.5,658970.6,1147850.9,700392.2,447458.69999999995
77,60,F,5228,0,0,0.0,173808.0,6100.0,17019.8,0,454,7700.0,3366800.0,24719.8,3546708.0,-3521988.2
8,63,M,5250,2394,0,0.0,0.0,510.0,4767.7,0,138,961922.0,945317.0,966689.7,948221.0,18468.699999999953
72,45,M,5256,0,0,0.0,193986.0,5600.0,20481.2,0,408,1823378.0,1604176.0,1843859.2,1803762.0,40097.19999999995
64,41,M,5263,142200,0,0.0,119730.0,525.6,6183.7,0,273,511366.0,189045.6,517549.7,451501.19999999995,66048.50000000006
4,44,F,5267,2344,0,0.0,64662.0,496.4,5781.9,0,233,1451059.0,1346342.0,1456840.9,1413844.4,42996.5
49,51,M,5269,21899,0,0.0,47068.0,365.0,4340.5,0,213,672395.0,370785.0,676735.5,440117.0,236618.5
44,47,M,5270,6940,141,0.0,79791.0,978.2,20568.9,0,462,5400.0,3341448.2,25968.9,3429298.4000000004,-3403329.5000000005
15,47,M,5283,113079,141,0.0,14419.0,146.0,3833.6,0,93,1700.0,573496.0,5533.6,701281.0,-695747.4
34,65,M,5290,76202,23441,0.0,3315.0,204.4,2258.0,0,130,484594.0,339827.4,486852.0,442989.80000000005,43862.19999999995
47,61,M,5305,2313,0,0.0,45100.8,321.2,4261.3,0,149,9600.0,800131.2,13861.3,847866.2,-834004.8999999999
40,67,M,5313,371226,60354,0.0,298009.6,919.8,12236.9,0,601,2477550.0,1677863.8,2489786.9,2408373.2,81413.69999999972
28,57,M,5317,99389,0,0.0,55105.6,306.6,2803.2,0,152,6000.0,266806.6,8803.2,421607.8,-412804.6
64,75,M,5343,3369,0,0.0,0.0,598.6,5547.1,0,298,933360.0,928942.6,938907.1,932910.2,5996.900000000023
70,73,M,5357,6061,0,0.0,0.0,627.8,9629.4,0,231,557364.0,447728.2,566993.4,454417.0,112576.40000000002
4,64,M,5358,349258,0,0.0,26197.0,554.8,9173.1,0,267,1146423.0,711894.8,1155596.1,1087904.6,67691.5
76,77,F,5362,153912,0,1709.0,67620.8,690.0,3874.3,0,192,19800.0,364721.0,23674.3,588652.8,-564978.5
3,66,M,5366,0,0,4471.3,0.0,759.2,7924.5,0,350,2328416.0,2321039.1,2336340.5,2326269.6,10070.899999999907
1,59,F,5369,695,0,0.0,6190.0,905.2,5750.2,0,358,477762.0,486805.0,483512.2,494595.2,-11083.0
48,55,F,5372,3086,0,0.0,0.0,686.2,17653.1,0,348,2423056.0,2349548.3,2440709.1,2353320.5,87388.6000000001
44,54,M,5385,553782,0,0.0,141890.1,1860.0,8757.0,0,427,92400.0,461886.0,101157.0,1159418.1,-1058261.1
1,47,M,5387,209740,141,0.0,183.0,803.0,5988.9,0,353,707888.0,705782.9,713876.9,916649.9,-202773.0
47,64,M,5395,0,0,0.0,70300.8,438.0,6388.4,0,196,902256.0,800373.0,908644.4,871111.8,37532.59999999998
66,43,M,5422,45693,67445,0.0,190588.0,686.2,9804.0,0,480,2351925.0,1918721.2,2361729.0,2223133.4,138595.6000000001
